url_length,hyphen_count,dot_count,digit_count,entropy,subdomain_depth,has_https,is_ip_address,has_at_symbol,path_length,query_param_count,special_char_count,brand_impersonation_score,brand_matched_count,brand_keyword_hit_count,brand_typosquat_hit_count,brand_has_action_word,tld_risk_score,tld_known,idn_is_homograph,idn_confusable_count,idn_risk_score,idn_punycode_flag,dns_resolves,dns_a_record_count,dns_has_aaaa,dns_has_mx,whois_domain_age_days,whois_recently_registered,whois_privacy_protected,whois_found,ssl_valid,ssl_self_signed,ssl_days_until_expiry,ssl_expired,visual_similarity_score,dom_credential_form_detected,aggregate_lexical_risk_score,whois_registrar_was_missing,whois_domain_age_days_was_missing,ssl_days_until_expiry_was_missing,ssl_issuer_was_missing,ssl_expired_was_missing,visual_similarity_score_was_missing,dom_credential_form_detected_was_missing,category_was_missing,tld_freq,whois_registrar_freq,category_freq,ssl_issuer_google_trust_services,ssl_issuer_let's_encrypt,ssl_issuer_digicert_inc,ssl_issuer_amazon,ssl_issuer_globalsign_nv_sa,ssl_issuer_sectigo_limited,ssl_issuer_godaddycom_inc,ssl_issuer_godaddycom,ssl_issuer_hellenic_academic_and_research_institutions_ca,ssl_issuer_microsoft_corporation,ssl_issuer_other,ssl_issuer_missing
20,0,2,1,2.8554,1,0,0,0,0,0,0,0.0833,1,0,1,0,0.55,1,0,0,0.0,0,0,0,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.2554,1,1,1,1,1,1,1,0,0.002682,0.573432,0.032178,0,0,0,0,0,0,0,0,0,0,0,1
41,0,2,0,3.1556,1,1,0,0,16,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,0,8602.0,0,0,1,1,0,30.0,0,-1.0,-1,0.1081,0,0,0,0,0,1,1,1,0.358292,0.044554,0.778259,0,0,1,0,0,0,0,0,0,0,0,0
28,0,1,0,2.7219,0,1,0,0,10,0,0,0.0,0,0,0,0,0.22,1,0,0,0.0,0,1,1,0,1,6245.0,0,1,1,0,0,-1.0,-1,0.0312,0,0.1204,0,0,1,1,1,0,0,1,0.042492,0.005157,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
38,2,2,0,4.0473,1,1,0,0,0,0,0,0.1667,2,0,2,0,0.55,1,0,0,0.0,0,0,0,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.3126,1,1,1,1,1,1,1,0,0.004744,0.573432,0.004125,0,0,0,0,0,0,0,0,0,0,0,1
44,0,3,0,3.9056,2,0,0,0,0,1,2,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,0,0,-1.0,0,0.1875,0,0.1231,1,1,1,1,0,0,0,1,0.358292,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
60,0,2,6,3.8802,1,1,0,0,31,0,2,0.0,0,0,0,0,0.28,1,0,0,0.0,0,0,0,0,0,-1.0,0,0,0,0,0,-1.0,-1,0.125,0,0.1616,1,1,1,1,1,0,0,1,0.045998,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
66,0,3,23,4.5684,2,0,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0,0,29.0,1,1,1,0,0,-1.0,-1,-1.0,-1,0.2414,0,0,1,1,1,1,1,1,0.003713,0.035479,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
24,0,1,0,3.4056,0,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,1,5356.0,0,0,1,1,0,34.0,0,-1.0,-1,0.1131,0,0,0,0,0,1,1,1,0.358292,0.063325,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
16,0,1,0,2.4056,0,1,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,4,0,1,1615.0,0,0,1,1,0,65.0,0,-1.0,-1,0.1981,0,0,0,0,0,1,1,1,0.001856,0.035479,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
38,1,3,1,3.8729,2,0,0,0,0,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,0,0,-1.0,0,-1.0,-1,0.2158,1,1,1,1,0,1,1,0,0.099216,0.573432,0.10396,0,0,0,0,0,0,0,0,0,0,0,1
46,4,2,2,4.3135,1,0,0,0,0,0,0,0.1667,2,0,2,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,70.0,0,0.5,0,0.3029,1,1,0,0,0,0,0,0,0.110974,0.573432,0.050124,1,0,0,0,0,0,0,0,0,0,0,0
44,0,2,4,4.022,1,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,1,0,53.0,0,0.125,0,0.1254,1,1,0,0,0,0,0,1,0.358292,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
26,0,1,1,3.7947,0,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,4,0,1,6895.0,0,0,1,1,0,134.0,0,-1.0,-1,0.1209,0,0,0,0,0,1,1,1,0.358292,0.004744,0.778259,0,0,0,1,0,0,0,0,0,0,0,0
32,0,1,0,3.1396,0,1,0,0,9,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,0,0,0,0,2007.0,0,0,1,0,0,-1.0,-1,-1.0,-1,0.1078,0,0,1,1,1,1,1,1,0.358292,0.044554,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
28,0,2,0,3.4058,1,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,7470.0,0,0,1,1,0,22.0,0,0.25,0,0.1131,0,0,0,0,0,0,0,1,0.358292,0.044554,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
83,0,3,10,2.5654,2,0,1,0,26,1,3,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0,0,-1.0,0,0,0,0,0,-1.0,-1,0.1875,0,0.2013,1,1,1,1,1,0,0,1,0.005982,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
38,0,1,0,3.027,0,1,0,0,7,1,2,0.0,0,0,0,0,0.1,1,0,0,0.0,0,1,2,0,1,11045.0,0,0,1,1,0,70.0,0,0.3125,0,0.0905,0,0,0,0,0,0,0,1,0.024959,0.009488,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
20,0,1,0,3.2516,0,1,0,0,0,0,0,0.0,0,0,0,0,0.22,1,0,0,0.0,0,1,1,0,1,6557.0,0,0,1,1,0,8.0,0,0.3125,0,0.131,0,0,0,0,0,0,0,1,0.042492,0.001031,0.778259,0,0,1,0,0,0,0,0,0,0,0,0
88,0,1,0,3.1069,0,0,0,1,13,1,3,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,0,0,-1.0,-1,0.1875,0,0.2121,1,1,1,1,1,0,0,1,0.000619,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
33,0,2,0,3.2195,1,1,0,0,0,1,2,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,1,0,178.0,0,0.25,0,0.2144,1,1,0,0,0,0,0,1,0.02269,0.573432,0.778259,0,0,0,0,1,0,0,0,0,0,0,0
43,3,2,7,4.3433,1,0,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,66.0,0,0.375,0,0.2369,1,1,0,0,0,0,0,1,0.110974,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
17,0,1,0,3.1699,0,1,0,0,0,0,0,0.0,0,0,0,0,0.94,1,0,0,0.0,0,1,2,0,1,3376.0,0,1,1,1,0,146.0,0,0.1875,0,0.3454,0,0,0,0,0,0,0,1,0.003919,0.035479,0.778259,0,0,0,1,0,0,0,0,0,0,0,0
20,0,1,1,2.585,0,1,0,0,6,0,0,0.0833,1,0,1,0,0.2,1,0,0,0.0,0,1,2,0,1,6873.0,0,0,1,0,0,-1.0,-1,-1.0,-1,0.145,0,0,1,1,1,1,1,0,0.009076,0.006601,0.050124,0,0,0,0,0,0,0,0,0,0,0,1
36,2,2,0,3.7534,1,0,0,0,0,0,0,0.0833,1,0,1,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,35.0,0,0.5,0,0.2584,1,1,0,0,0,0,0,0,0.110974,0.573432,0.02764,1,0,0,0,0,0,0,0,0,0,0,0
59,1,2,24,4.2222,1,0,0,0,9,0,0,0.1667,1,0,1,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,87.0,0,0.5,0,0.3011,1,1,0,0,0,0,0,0,0.110974,0.573432,0.050124,0,1,0,0,0,0,0,0,0,0,0,0
34,1,2,0,3.6424,1,0,0,0,0,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,78.0,0,0.0625,1,0.2112,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,1,0,0,0,0,0,0,0,0,0,0,0
25,0,2,5,3.3372,1,0,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,84.0,0,0.5,0,0.2167,1,1,0,0,0,0,0,1,0.110974,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
41,0,1,4,3.75,0,1,0,0,17,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0,0,2901.0,0,0,1,0,0,-1.0,-1,-1.0,-1,0.225,0,0,1,1,1,1,1,1,0.02269,0.014026,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
45,2,2,0,3.9254,1,0,0,0,0,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,78.0,0,0.1875,0,0.2168,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,1,0,0,0,0,0,0,0,0,0,0,0
24,0,2,0,3.3232,1,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,0,7894.0,0,0,1,1,0,48.0,0,0.125,0,0.1115,0,0,0,0,0,0,0,1,0.358292,0.063325,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
32,0,1,0,2.9219,0,1,0,0,14,0,0,0.0,0,0,0,0,0.1,1,0,0,0.0,0,1,1,0,0,1927.0,0,0,1,0,0,-1.0,-1,-1.0,-1,0.0884,0,0,1,1,1,1,1,1,0.024959,0.000206,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
44,3,2,0,3.6856,1,1,0,0,0,0,0,0.1667,2,0,2,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,44.0,0,0.1875,0,0.2454,1,1,0,0,0,0,0,0,0.099216,0.573432,0.050124,1,0,0,0,0,0,0,0,0,0,0,0
76,1,2,7,4.2653,1,1,0,0,36,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,78.0,0,0.3125,0,0.2236,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,1,0,0,0,0,0,0,0,0,0,0,0
61,2,4,5,4.2048,3,1,0,0,11,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,4,0,0,3710.0,0,1,1,1,0,61.0,0,0.1875,0,0.1291,0,0,0,0,0,0,0,1,0.358292,0.012995,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
37,2,2,0,3.9783,1,0,0,0,0,0,0,0.1667,2,0,2,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,78.0,0,0.3125,1,0.2512,1,1,0,0,0,0,0,0,0.099216,0.573432,0.050124,1,0,0,0,0,0,0,0,0,0,0,0
25,0,1,0,3.1463,0,0,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.2129,1,1,1,1,1,1,1,1,0.000206,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
29,0,2,0,3.4842,1,1,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,63.0,0,0.25,0,0.2197,1,1,0,0,0,0,0,1,0.015883,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
47,0,2,0,3.5884,1,1,0,0,16,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.2218,1,1,1,1,1,1,1,1,0.008663,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
31,1,2,0,3.3445,1,0,0,0,0,0,0,0.0833,1,0,1,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,70.0,0,0.5,0,0.2502,1,1,0,0,0,0,0,0,0.110974,0.573432,0.050124,1,0,0,0,0,0,0,0,0,0,0,0
40,3,2,0,4.0306,1,0,0,0,0,0,0,0.4167,3,0,5,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,78.0,0,0.125,0,0.3523,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,1,0,0,0,0,0,0,0,0,0,0,0
62,6,2,15,4.722,1,0,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,81.0,0,0.375,0,0.2444,1,1,0,0,0,0,0,1,0.110974,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
36,0,1,0,3.7255,0,1,0,0,10,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,1,4638.0,0,0,1,0,0,-1.0,-1,-1.0,-1,0.1195,0,0,1,1,1,1,1,1,0.358292,0.001444,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
44,3,2,3,4.0023,1,1,0,0,0,1,2,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,1,0,80.0,0,0.0312,0,0.23,1,1,0,0,0,0,0,1,0.000413,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,1,0
36,1,1,0,3.7255,0,1,0,0,10,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,1,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.2245,1,1,1,1,1,1,1,1,0.001444,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
38,1,2,0,3.7714,1,1,0,0,0,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,78.0,0,0.125,0,0.2137,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,1,0,0,0,0,0,0,0,0,0,0,0
21,0,1,0,3.2389,0,0,0,0,0,0,0,0.0,0,0,0,0,0.55,1,0,0,0.0,0,0,0,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.2298,1,1,1,1,1,1,1,1,0.004744,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
58,0,2,0,3.7594,1,1,0,0,16,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,78.0,0,0.25,0,0.2135,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,1,0,0,0,0,0,0,0,0,0,0,0
35,0,1,0,3.0958,0,1,0,0,16,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,1,-1.0,0,0,0,1,0,76.0,0,0.1875,0,0.2119,1,1,0,0,0,0,0,1,0.015883,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
21,0,1,0,3.5466,0,1,0,0,0,0,0,0.0,0,0,0,0,0.1,1,0,0,0.0,0,1,1,0,1,8955.0,0,0,1,1,0,60.0,0,0.25,0,0.1009,0,0,0,0,0,0,0,1,0.024959,0.000413,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
34,2,2,0,3.5093,1,1,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,50.0,0,0.5,0,0.2202,1,1,0,0,0,0,0,1,0.110974,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
86,0,3,10,2.5654,2,0,1,0,26,1,3,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0,0,-1.0,0,0,0,0,0,-1.0,-1,0.1875,0,0.2013,1,1,1,1,1,0,0,1,0.005982,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
46,2,3,1,4.0937,2,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,4,0,0,8569.0,0,0,1,0,0,-1.0,0,-1.0,-1,0.1269,0,0,1,1,0,1,1,1,0.358292,0.044554,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
36,0,1,0,2.9477,0,1,0,0,19,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,1,-1.0,0,0,0,0,0,-1.0,-1,0.0312,0,0.104,1,1,1,1,1,0,0,1,0.358292,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
35,1,2,0,3.56,1,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,1,0,53.0,0,0.1875,0,0.1162,1,1,0,0,0,0,0,1,0.358292,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
39,0,3,0,3.8314,2,1,0,0,0,0,1,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,0,0,-1.0,-1,0.0312,0,0.2266,1,1,1,1,1,0,0,1,0.007426,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
33,0,1,0,2.7255,0,1,0,0,16,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,8,0,1,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.0995,1,1,1,1,1,1,1,1,0.358292,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
38,0,1,0,2.8074,0,1,0,0,16,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0,1,3348.0,0,0,1,0,0,-1.0,-1,-1.0,-1,0.2061,0,0,1,1,1,1,1,1,0.005982,0.002475,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
40,0,3,4,3.8842,2,1,0,0,0,1,2,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,0,0,-1.0,0,-1.0,-1,0.1227,1,1,1,1,0,1,1,1,0.358292,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
28,0,2,0,3.5766,1,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,3,0,0,3164.0,0,0,1,1,0,89.0,0,0.25,0,0.1165,0,0,0,0,0,0,0,1,0.358292,0.063325,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
38,1,2,2,4.1484,1,0,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,1,0,53.0,0,0.125,0,0.128,1,1,0,0,0,0,0,1,0.358292,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
15,0,1,0,2.5216,0,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,1,9598.0,0,1,1,1,0,116.0,0,0.1875,0,0.0954,0,0,0,0,0,0,0,1,0.358292,0.003713,0.778259,0,0,0,0,1,0,0,0,0,0,0,0
60,6,2,17,4.4464,1,1,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,81.0,0,0.375,0,0.2389,1,1,0,0,0,0,0,1,0.110974,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
37,0,1,3,3.4183,0,1,0,0,17,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,1182.0,0,0,1,0,0,-1.0,-1,-1.0,-1,0.1134,0,0,1,1,1,1,1,1,0.358292,0.012995,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
42,0,2,0,3.9842,1,0,0,0,0,0,0,0.0833,1,0,1,0,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,78.0,0,0.3125,0,0.218,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,1,0,0,0,0,0,0,0,0,0,0,0
33,0,2,0,3.5069,1,0,0,0,11,0,0,0.1667,2,0,2,0,0.5,0,0,0,0.0,0,1,5,0,0,-1.0,0,0,0,1,0,89.0,0,0.1875,0,0.2868,1,1,0,0,0,0,0,0,0.009695,0.573432,0.050124,0,1,0,0,0,0,0,0,0,0,0,0
40,2,3,2,3.8195,2,0,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,-1.0,0,0,0,0,0,-1.0,0,0.125,0,0.1214,1,1,1,1,0,0,0,1,0.358292,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
28,0,2,0,3.4992,1,1,0,0,3,0,0,0.0,0,0,0,0,0.9,1,0,0,0.0,0,0,0,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.34,1,1,1,1,1,1,1,1,0.000619,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
25,0,2,0,3.1556,1,1,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,155.0,0,0.1875,0,0.2131,1,1,0,0,0,0,0,1,0.002682,0.573432,0.778259,0,0,1,0,0,0,0,0,0,0,0,0
41,0,1,0,3.5216,0,1,0,0,19,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,1,1119.0,0,1,1,0,0,-1.0,-1,-1.0,-1,0.1154,0,0,1,1,1,1,1,1,0.358292,0.035479,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
58,1,2,2,3.9754,1,1,0,0,29,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,84.0,0,0.1875,0,0.2295,1,1,0,0,0,0,0,1,0.110974,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
32,0,1,0,2.7219,0,1,0,0,14,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,1,-1.0,0,0,0,0,0,-1.0,-1,0.0312,0,0.2044,1,1,1,1,1,0,0,1,0.008663,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
34,1,2,0,3.8731,1,0,0,0,0,0,0,0.2333,1,0,1,1,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,78.0,0,0.3125,0,0.2758,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,1,0,0,0,0,0,0,0,0,0,0,0
28,0,1,0,2.9852,0,1,0,0,6,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,1,11367.0,0,0,1,1,0,16.0,0,0.1875,0,0.1047,0,0,0,0,0,0,0,1,0.358292,0.002682,0.778259,0,0,1,0,0,0,0,0,0,0,0,0
23,0,2,0,2.8424,1,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,9426.0,0,1,1,1,0,76.0,0,0.3125,0,0.1018,0,0,0,0,0,0,0,1,0.358292,0.018152,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
17,0,1,3,2.5,0,1,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,0,366.0,0,1,1,0,0,-1.0,-1,-1.0,-1,0.2,0,0,1,1,1,1,1,1,0.005569,0.004538,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
20,0,1,0,3.4183,0,1,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,1,0,1,-1.0,0,0,0,1,0,56.0,0,0.25,0,0.2184,1,1,0,0,0,0,0,1,0.02269,0.573432,0.778259,0,1,0,0,0,0,0,0,0,0,0,0
68,2,2,3,4.0453,1,1,0,0,21,0,0,0.2333,1,0,1,1,0.35,1,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,78.0,0,0.3125,0,0.2792,1,1,0,0,0,0,0,0,0.099216,0.573432,0.10396,1,0,0,0,0,0,0,0,0,0,0,0
45,1,1,0,3.1281,0,1,0,0,23,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,0,2.0,1,0,1,0,0,-1.0,-1,-1.0,-1,0.1076,0,0,1,1,1,1,1,1,0.358292,0.016295,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
74,5,2,17,4.292,1,1,0,0,12,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,3358.0,0,1,1,1,0,88.0,0,0.3125,1,0.2358,0,0,0,0,0,0,0,1,0.002475,0.035479,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
91,1,2,2,3.9754,1,0,0,0,63,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,84.0,0,0.1875,0,0.2295,1,1,0,0,0,0,0,1,0.110974,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
40,2,3,0,4.0542,2,0,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,0,7470.0,0,0,1,0,0,-1.0,-1,0.125,0,0.1261,0,0,1,1,1,0,0,1,0.358292,0.044554,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
29,0,2,0,3.6835,1,1,0,0,3,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0,0,-1.0,0,0,0,0,0,-1.0,-1,-1.0,-1,0.2237,1,1,1,1,1,1,1,1,0.001031,0.573432,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
28,0,1,4,3.7842,0,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,2,0,1,3421.0,0,1,1,1,0,183.0,0,0.375,0,0.1207,0,0,0,0,0,0,0,1,0.358292,0.001238,0.778259,0,0,0,0,0,1,0,0,0,0,0,0
30,1,2,0,3.352,1,0,0,0,0,0,0,0.0833,1,0,1,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,74.0,0,0.5,0,0.2504,1,1,0,0,0,0,0,0,0.110974,0.573432,0.02764,1,0,0,0,0,0,0,0,0,0,0,0
38,0,1,0,3.5216,0,1,0,0,16,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,7467.0,0,0,1,0,0,-1.0,-1,-1.0,-1,0.1154,0,0,1,1,1,1,1,1,0.358292,0.0033,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
19,0,2,0,2.6464,1,1,0,0,0,0,0,0.0,0,0,0,0,0.15,1,0,0,0.0,0,1,1,0,0,11403.0,0,0,1,1,0,72.0,0,0.25,0,0.0979,0,0,0,0,0,0,0,1,0.358292,0.000413,0.778259,0,0,0,0,0,1,0,0,0,0,0,0
51,2,1,0,3.6464,0,1,0,0,23,0,0,0.0,0,0,0,0,0.3,1,0,0,0.0,0,1,2,0,0,7.0,1,0,1,0,0,-1.0,-1,-1.0,-1,0.1629,0,0,1,1,1,1,1,1,0.008251,0.016295,0.778259,0,0,0,0,0,0,0,0,0,0,0,1
27,1,2,0,3.4316,1,0,0,0,0,0,0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,1,2,0,0,-1.0,0,0,0,1,0,56.0,0,0.5,0,0.2186,1,1,0,0,0,0,0,1,0.110974,0.573432,0.778259,1,0,0,0,0,0,0,0,0,0,0,0
